mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.00020821094512939452,7.15897629720536e-05,0.0006051301956176758,0.00016255285180825061,auto,10,29,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 29, 'weights': 'distance'}",0.9285714285714286,0.9629629629629629,0.9259259259259259,0.8888888888888888,0.9629629629629629,0.8888888888888888,0.8148148148148148,0.8148148148148148,0.8888888888888888,0.8148148148148148,0.889153439153439,0.055118588923675764,513
0.00016095638275146485,6.892552468607725e-05,0.00040605068206787107,0.00015055952803495951,auto,10,31,uniform,"{'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 31, 'weights': 'uniform'}",0.9285714285714286,1.0,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.8518518518518519,0.8148148148148148,0.8148148148148148,0.8888888888888888,0.8148148148148148,0.8928571428571429,0.0631078542731494,353
0.00021820068359375,6.920341471853236e-05,0.0006756782531738281,0.00016954001990008335,auto,10,31,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 31, 'weights': 'distance'}",0.9285714285714286,1.0,0.9259259259259259,0.9259259259259259,0.9629629629629629,0.8888888888888888,0.8148148148148148,0.8148148148148148,0.8888888888888888,0.8148148148148148,0.8965608465608466,0.0616629156361344,289
0.0001680612564086914,7.28580378556336e-05,0.0004966974258422852,0.0001758803386587251,auto,10,37,uniform,"{'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 37, 'weights': 'uniform'}",0.8928571428571429,1.0,0.8888888888888888,0.8888888888888888,0.9259259259259259,0.8518518518518519,0.8148148148148148,0.7037037037037037,0.8888888888888888,0.8518518518518519,0.8707671957671957,0.072782701265744,801
0.00014791488647460937,5.9511130408021465e-05,0.00042128562927246094,0.00013401304522370924,auto,10,37,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 37, 'weights': 'distance'}",0.9285714285714286,1.0,0.8888888888888888,0.9259259259259259,0.9259259259259259,0.8888888888888888,0.8518518518518519,0.7777777777777778,0.8888888888888888,0.8148148148148148,0.8891534391534393,0.0598895290508307,481
0.00011820793151855469,3.561625661545289e-06,0.0003696441650390625,1.6781416491374304e-05,auto,10,41,uniform,"{'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 41, 'weights': 'uniform'}",0.8571428571428571,1.0,0.8888888888888888,0.8518518518518519,0.9259259259259259,0.8148148148148148,0.8148148148148148,0.7407407407407407,0.8888888888888888,0.8148148148148148,0.8597883597883598,0.06785082532964794,865
0.00019948482513427735,7.918778351129529e-05,0.0006051540374755859,0.00016796204953106817,auto,10,41,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 41, 'weights': 'distance'}",0.8928571428571429,1.0,0.8888888888888888,0.8888888888888888,0.9259259259259259,0.8518518518518519,0.8518518518518519,0.7777777777777778,0.8888888888888888,0.8148148148148148,0.8781746031746032,0.057585884266853474,769
0.00019245147705078126,7.681236858545126e-05,0.000540471076965332,0.0001650699929822011,auto,10,43,uniform,"{'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 43, 'weights': 'uniform'}",0.9285714285714286,1.0,0.8888888888888888,0.8518518518518519,0.9259259259259259,0.8148148148148148,0.8148148148148148,0.7407407407407407,0.9259259259259259,0.8148148148148148,0.8706349206349205,0.07287819624881071,833
0.00019965171813964843,5.087253603238894e-05,0.0005521059036254882,0.00013006383825418444,auto,10,43,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 43, 'weights': 'distance'}",0.9285714285714286,1.0,0.8888888888888888,0.8888888888888888,0.9259259259259259,0.8518518518518519,0.8518518518518519,0.7777777777777778,0.9259259259259259,0.8148148148148148,0.8854497354497355,0.060927597290907604,641
0.00011851787567138672,9.706564702694805e-06,0.00023560523986816407,5.462385582953586e-05,auto,20,2,uniform,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 2, 'weights': 'uniform'}",0.9285714285714286,1.0,0.9629629629629629,0.8518518518518519,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.8518518518518519,0.8518518518518519,0.8148148148148148,0.9113756613756614,0.06024838242553935,129
