mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.21605801582336426,0.007959307339688873,0.02293269634246826,0.00503645036378371,5,log2,480,"{'max_depth': 5, 'max_features': 'log2', 'n_estimators': 480}",0.9642857142857143,0.9629629629629629,0.9259259259259259,0.8518518518518519,0.9629629629629629,0.9629629629629629,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9371693121693122,0.037315890912125636,6
0.2920734167098999,0.009275622264786468,0.025027775764465333,0.0007003564607310809,5,log2,640,"{'max_depth': 5, 'max_features': 'log2', 'n_estimators': 640}",0.9285714285714286,0.9629629629629629,0.9259259259259259,0.8518518518518519,0.9629629629629629,0.9629629629629629,0.8888888888888888,0.9259259259259259,0.9629629629629629,1.0,0.9373015873015873,0.04067627002219759,4
0.5809690237045289,0.02221435670656303,0.048830199241638186,0.01038574702223321,5,log2,1280,"{'max_depth': 5, 'max_features': 'log2', 'n_estimators': 1280}",0.9642857142857143,0.9259259259259259,0.9629629629629629,0.8518518518518519,0.9629629629629629,0.9629629629629629,0.8888888888888888,0.9259259259259259,0.9629629629629629,1.0,0.9408730158730159,0.04131581518791669,2
0.8994673728942871,0.026075579063086246,0.06281397342681885,0.002773251394440051,5,log2,2000,"{'max_depth': 5, 'max_features': 'log2', 'n_estimators': 2000}",0.9642857142857143,0.9629629629629629,0.9259259259259259,0.8518518518518519,0.9629629629629629,0.9629629629629629,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9371693121693122,0.037315890912125636,6
0.05123579502105713,0.004620213176626193,0.014372563362121582,0.004231114417025383,5,sqrt,80,"{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 80}",0.9642857142857143,0.9629629629629629,0.9259259259259259,0.8518518518518519,0.9629629629629629,0.9629629629629629,0.8888888888888888,0.9629629629629629,0.9259259259259259,0.9629629629629629,0.9371693121693122,0.037315890912125636,6
0.09968602657318115,0.0039789033424477175,0.012700581550598144,0.0009032303740401984,5,sqrt,160,"{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 160}",0.9642857142857143,0.9629629629629629,0.9259259259259259,0.8518518518518519,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9334656084656086,0.03639874207628814,16
0.19447362422943115,0.006123614491116176,0.014937615394592286,0.0048693720760617214,5,sqrt,320,"{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 320}",0.9285714285714286,0.9259259259259259,0.9259259259259259,0.8518518518518519,0.9629629629629629,0.9629629629629629,0.8888888888888888,0.8888888888888888,0.9629629629629629,0.9629629629629629,0.9261904761904762,0.03704553946246585,27
0.286789870262146,0.011113874938830192,0.025199747085571288,0.0004800582476692031,5,sqrt,480,"{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 480}",0.9642857142857143,0.9629629629629629,0.9259259259259259,0.8518518518518519,0.9629629629629629,0.9259259259259259,0.8888888888888888,0.8518518518518519,0.9629629629629629,0.9629629629629629,0.9260582010582011,0.04393625593764067,32
0.38231263160705564,0.012166476559060236,0.026879477500915527,0.003876620243203518,5,sqrt,640,"{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 640}",0.9642857142857143,0.9259259259259259,0.9259259259259259,0.8518518518518519,0.9629629629629629,0.9629629629629629,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9334656084656086,0.03639874207628814,16
0.7820543766021728,0.036016792906991925,0.051108789443969724,0.004787101927795022,5,sqrt,1280,"{'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 1280}",0.9642857142857143,0.9629629629629629,0.9259259259259259,0.8518518518518519,0.9629629629629629,0.9629629629629629,0.8888888888888888,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9371693121693122,0.037315890912125636,6
